Date,Axis Bank,SBI,HDFC,IndusInd,Kotak Mahindra,ICICI
2005-01,0.17495751455854203,0.11143038220886003,0.04020547361327442,-0.05498283410682414,0.14134578563995825,0.055416010941598426
2005-02,-0.01858732005730357,-0.08374776243286175,-0.07227990805380546,-0.08818178181818181,0.031606170235714215,0.031242691359511854
2005-03,-0.031565656565656464,-0.10682611517650065,-0.018078388215501673,0.011964067319478744,-0.10723228752393588,-0.08363137361712769
2005-04,0.04193830943068222,0.14636345413952712,0.008504710280373695,0.21477836453201982,0.23230493317934364,0.08917973389602518
2005-05,0.029197017117893242,0.01707755807924327,0.17885270396246122,0.08434705322475078,0.05194802377967522,0.08595888552139397
2005-06,4.327254400293998,0.17355966430095182,1.199355380866284,0.1480927792997091,0.08476522845869927,0.3808453380476453
2005-07,-0.8100798739462884,-0.004936116936529733,-0.542318947332325,0.014983739413680919,0.17388242760143457,-0.1804659105666191
2005-08,0.0646905667935107,0.17819833438744737,0.07012880686829193,-0.09050069087289625,-0.001499270304876732,0.24885849883238587
2005-09,-0.09988717080511655,-0.1056279653451675,-0.11457342355065925,-0.2695836067631223,-0.1386386158430707,-0.17134825098083628
2005-10,4.668756767764128,0.06858590627587335,1.2645677529948443,0.05024150724637688,0.23590927433309594,0.1870342612765743
2005-11,-0.7884239668202765,0.012826096207127824,-0.4840952291419701,0.07359705882601886,0.05030557687457593,-0.011495214092600903
2005-12,0.1745949673217455,-0.024005116921339775,0.07576723809523811,-0.10111391948976589,0.04744856033835476,0.04136389834484411
2006-01,-0.028185757117,-0.00998456301006978,-0.03318259427440773,-0.035271743846105985,-0.020085452991452923,0.00984892501289325
2006-02,0.08700956840147867,0.10370314399235636,0.05032906737185483,-0.07509879743473513,0.21783687365308557,-0.042587428352060086
2006-03,-0.023030459528583958,-0.057201752808111794,1.1331610926770002,0.19978639315782898,0.11333927305281999,0.004584547237806547
2006-04,-0.17996264194336642,-0.08810613353577024,-0.5488011916008431,-0.1798753809483391,-0.05307172860911491,-0.0916777400058254
2006-05,-0.06064853743468057,-0.1259840756702878,0.06810257923118268,-0.2627578341532645,-0.17119562965205515,-0.09227926815907339
2006-06,0.1108415562604963,0.11336386323552561,-0.001193554856541712,-0.03240067651249867,0.16393442622950816,0.13517100427319173
2006-07,0.14664880138835534,0.14933659062453053,0.07176103144654089,0.31811268299011775,0.09964784507042257,0.07871898943552114
2006-08,0.11104590943316994,0.10459061007881099,0.08602783672254355,0.16743649347428402,0.06756325587819112,0.17097957387186957
2006-09,0.14952537708467184,0.06513504291131023,0.08564321237831263,-0.12660726264307154,0.0412417526392741,0.11084910638795065
2006-10,0.08809361091993573,0.20206622558273346,0.11666335971195863,0.005662513899772792,0.09866052366206035,0.12262558833774406
2006-11,-0.009909371601208417,-0.05424651195215513,-0.048003226956677025,0.0664413483584978,0.048243304630168904,0.021837417475192744
2006-12,0.1384156758606403,-0.08441613130115078,0.009972405261901907,0.12460406017335002,0.16771386196239702,0.05563535812040099
2007-01,-0.13823418702271184,-0.0864586757540119,-0.1331355541151904,-0.17183102347417833,-0.0898614487639281,-0.11858523930074649
2007-02,0.06446714851820223,-0.04549608636040503,0.020481294117647098,-0.04761900442716582,0.1282654766442075,0.028756555592143407
2007-03,-0.04526919769026927,0.10805473609269711,0.07336372610843456,0.023809523809523725,0.1337088215887996,0.014643440524916729
2007-04,0.2280008460914229,0.22846669918916485,0.12053899213456054,0.058139534883721034,0.05298985832566694,0.061558651799771935
2007-05,4.265675367695892,0.1271688449172499,0.9985186650658997,0.19780219780219777,0.17604051391313336,0.14344355828680455
2007-06,-0.7932617671345995,0.06426694971171787,-0.4765206241154404,-0.061467853211009116,0.10051592578010182,-0.11755192563822103
2007-07,0.014539063748202574,-0.014476502980259598,-0.02407129808547903,0.04301067280505655,-0.04570269670793525,-0.042104799599736786
2007-08,0.2040944724409448,0.21589312675974015,0.22522830460405086,0.40112470107309117,0.3046651906605595,0.19586205012805524
2007-09,0.19977768375330474,0.06287756712940151,0.15171355742147585,0.3016722809364547,0.08528303077055277,0.18039076546152066
2007-10,0.014498304820961039,0.11323714426179698,0.0379521540571468,0.2266186466612954,0.23245484870937805,-0.06032217069954915
2007-11,0.042765759341165666,0.029861603228253264,0.007545954387846221,0.06828657005926386,0.05115522983380605,0.05116798555067614
2007-12,0.15492817053796037,-0.03123507990396357,-0.09227344648028579,-0.25725492549019613,-0.20669443541621657,-0.07403051200143407
2008-01,-0.08766063815737624,-0.025699623846173192,-0.07186772550262532,0.05649425733350344,-0.2202022217430033,-0.05100098828551136
2008-02,-0.22756831029212043,-0.24218028885119236,-0.08615069669845832,-0.21389305705468098,-0.21967330416676134,-0.2931548938121292
2008-03,0.16927268361541636,0.10898298799498773,0.14490135586854458,0.14939605468795802,0.26482176968250104,0.1432257624911213
2008-04,-0.14108609177844933,-0.18575491924052434,-0.10199126538686387,-0.14546462067556154,-0.1246759320916544,-0.10345343683738928
2008-05,-0.23725177071232662,-0.2307266159169551,-0.2639731008976802,-0.300323637540453,-0.3340087316982352,-0.20086204821073628
2008-06,0.08073710303715242,0.2749640239307658,0.09008342446065964,0.04625346986592893,0.14961640736728032,0.011267040099954162
2008-07,0.1062853196687974,-0.009455007537625293,0.16259159199396067,0.06454468725985318,0.14089586605751858,0.05429219874956037
2008-08,-0.004354368471665704,0.042383532513571076,-0.03681363729636766,-0.07890365317435788,-0.08450026931109078,-0.2029345535269429
2008-09,-0.21839643418820343,-0.24167153659957807,-0.1684150510822553,-0.2678088860629597,-0.3915026443937105,-0.25543815646734014
2008-10,-0.2743582920102422,-0.019059186995952326,-0.09764326036293247,-0.2142856755805751,-0.005782953530855783,-0.11811860689655174
2008-11,0.23549578588111864,0.1839603274826056,0.08192898223941492,0.17711595611285258,0.06636838180462346,0.2742772618683995
2008-12,-0.14067766711556062,-0.10692121714303171,-0.07287024663565134,-0.11185089512252722,-0.20629370629370636,-0.07107780714085055
2009-01,-0.19783256162860396,-0.10920937635463723,-0.039001740255007356,-0.09445268932250006,-0.08563872422907481,-0.21309219372303256
2009-02,0.1927277323159604,0.0407685559423443,0.09432264511487287,0.06291380586378148,0.08768548447783453,0.01602734297602537
2009-03,0.3495602204978967,0.20996163630364184,1.2703925321714622,0.26947048407915775,0.373848318617364,0.4453130869468198
2009-04,0.39098208035714266,0.44743049036012517,-0.3463801040723983,0.7533741595092025,0.7501881635226775,0.5387755774576377
2009-05,0.06842547325873505,-0.06611015507157214,0.03367950917991358,0.2036389588651768,-0.0688941473986161,-0.02425443475666611
2009-06,0.10201259420869802,0.038016352707364476,0.003984877554366717,0.009302360465116344,0.03679642994865007,0.05026304897929057
2009-07,-0.012920433355738004,-0.037948832642297425,-0.018744566239888738,0.17914740164237086,0.09335505583398729,-0.009687540545306184
2009-08,0.0882028121970928,0.25936659484517866,0.12202580739527624,0.12945774556829992,0.08838311496705198,0.20827694651617756
2009-09,-0.07892200720155307,-0.0017768013343539835,-0.01805511024437856,0.012543296064762899,-0.08511613085311098,-0.12868903002432996
2009-10,0.10138863459088898,0.02213553359595699,0.08980682650306804,0.03929943513115486,0.10369178308215199,0.09743223904845189
2009-11,-0.010206168445913377,0.013149927323346855,-0.0362349271054494,0.17920258644960807,0.02522176674542309,0.010545607797656453
2009-12,0.03689851975128411,-0.09360947801523511,-0.04182705095630912,0.03102124149922436,-0.03476291406011567,-0.05319365898600026
2010-01,0.09632443743942898,-0.040017557327286735,0.0452162728356893,0.0067613254940361855,-0.04448843103386524,0.050340065095212605
2010-02,0.03890618156263703,0.05262632005462309,0.1341506953109033,0.14237752084798605,0.0052455526705195155,0.09212797376763993
2010-03,0.08709611180216847,0.10706380160982265,0.03462628286652336,0.06496171434585363,-0.012836969369977469,-0.000577461837591442
2010-04,-0.029645665354330886,-0.013865353600827968,-0.05598738839748452,0.08252836044808265,0.027080163724286788,-0.08787164414629112
2010-05,0.008155130408751265,0.014633250735339276,0.01617725109917001,0.04665983539031604,0.01635236854868305,-0.007601027359960044
2010-06,0.08133453930029844,0.08727192120684513,0.10833772094854788,-0.004872107186358221,0.0003838838076186679,0.05012981687642881
2010-07,-0.009527697275464653,0.10527796850431814,0.0034557383661126817,0.08518968910648717,0.07429515433261735,0.08045497433968185
2010-08,0.15477398724732305,0.17135987358878646,0.16638160712594696,0.1996390760109834,0.14972217444519909,0.1383350222391473
2010-09,-0.04265916862353836,-0.027727675599192092,-0.08413840226676372,-0.008649823437002269,-0.025299156631513386,0.044970503223948244
2010-10,-0.0708337467710265,-0.05027612867565645,0.0024123338213886125,0.10906676534749393,0.02681747334410356,-0.01797074064958748
2010-11,-0.012254475843261448,-0.060256663791669274,0.0266693015957169,-0.09406533071868672,-0.048353298552046176,0.0026245359014929193
2010-12,-0.07991996103666243,-0.06027956854596861,-0.12745327695043962,-0.15461586208157385,-0.1507770195187086,-0.10785303709682581
2011-01,-0.01903878184641128,-0.0045223170043261485,0.0024178674823984725,-0.021214828616743953,0.05139516677482159,-0.04967557806873868
2011-02,0.15206590183225432,0.05126493692545342,0.14306249307650165,0.2028291727902125,0.13035432555055393,0.1497127842567676
2011-03,-0.08352025828515464,0.01421181070484856,-0.021442180232771446,-0.014415849444252449,-0.06060936908669601,-0.001566966365425304
2011-04,-0.0031867207278600818,-0.18064962784656158,0.04530508730864313,-0.03406463205841237,0.026389225393314897,-0.025435860104704222
2011-05,0.005497091617933769,0.04643268170702308,0.04834235962290978,0.08388126420260522,0.08585342161005505,0.00786935907650399
2011-06,0.03718349754280936,-0.024889277439781643,-0.032418354741223565,-0.0029411323529411337,-0.07155526769723242,-0.05289228783153044
2011-07,-0.1979439140186917,-0.15822241399219394,-0.030505292452883137,-0.09070798271203617,-0.005280251799489988,-0.1577029442970821
2011-08,-0.05019810696530247,-0.031791513025850926,-0.009111172562063619,0.063463072259617,0.038400721796231,0.002462673202076937
2011-09,0.1378447155650444,-0.00248549755339722,0.04779216569390132,0.09323169494756911,0.1146400057087662,0.06368275449421512
2011-10,-0.18260230695222124,-0.07546036627339969,-0.09693877551020413,-0.13167078276927313,-0.08918815351187415,-0.2348730495887824
2011-11,-0.14725903100965043,-0.08136398993911853,-0.03536721807909615,-0.09278968177693936,-0.07745880237946079,-0.039016128297003294
2011-12,0.33034278957872787,0.27333933648336584,0.15286400159966274,0.292450680740739,0.15747304584758215,0.3176763738102477
2012-01,0.09553047987373775,0.09019693752043167,0.05080262079899267,0.06971567803458067,0.09912710626113652,0.004602931421171519
2012-02,-0.026788358818233826,-0.06727329609411792,0.005318120533039705,0.030104064051240886,-0.004381604746691026,-0.017762874801408812
2012-03,-0.034243612933091305,0.019915582319640857,0.04357030883079238,0.02860255610637452,0.06867152039628954,-0.008822674834207622
2012-04,-0.12286009812033127,-0.038375202641365735,-0.06691242027649758,-0.07782983083881212,-0.03311597185551085,-0.11231279507423575
2012-05,0.046140336308354346,0.050071730747242915,0.11329509016289796,0.115208106551135,0.05110911801242235,0.14841759611578476
2012-06,0.027959675942692996,-0.07128299873875854,0.04294208591128568,-0.017928011756061735,-0.09547524758686976,0.06881901089998488
2012-07,-0.050136478952866104,-0.08366163492248846,0.012930626967247782,-0.0526709750591825,0.07158184974335025,-0.06163049093311512
2012-08,0.14539219527428826,0.21947368101083797,0.05677340952811272,0.12241352541134831,0.1300296588063261,0.17364221265703494
2012-09,0.04102115811207496,-0.058176399698084524,0.008026683314566574,0.024767853355514458,-0.06936416184971106,-0.00812427458262821
2012-10,0.1161001460155564,0.02845636853803213,0.1099810764431206,0.14460311214606247,0.11047621035196697,0.04728062881476647
2012-11,0.027767204691873548,0.09915681748678429,-0.03601113085853613,0.0007198272345527723,-0.030427360183267638,0.034914687260766186
2012-12,0.10954259415091672,0.02200796451048448,-0.05238725207381956,0.04495863934660993,0.04661178149271805,0.046473851354411844
2013-01,-0.10696612333311017,-0.1464725453674418,-0.02752509498530631,-0.05461218140281354,-0.03049900893948143,-0.12655777614529762
2013-02,-0.03232515872568942,-0.0039165842455972655,0.0,-0.01771841747572822,-0.010006028259770483,0.00460972487043132
2013-03,0.14761279228803015,0.0924134582293128,0.0910690240435863,-0.008648381260734972,0.0828483552833077,0.11333117707516394
2013-04,-0.04163604081622441,-0.09607821698779995,0.026674501421799723,0.22931205694978907,0.10726918197491231,-0.007907455184805623
2013-05,-0.07364292441593756,-0.04541344992676022,-0.04425410421127762,-0.052210055501782926,-0.07759116044307568,-0.07250113118154744
2013-06,-0.21932539626498404,-0.12560143500866439,-0.08924570575056012,-0.17114129414120116,-0.09671840880556515,-0.15101554300290332
2013-07,-0.1948673685202772,-0.110893189203774,-0.02583025830258301,-0.07923605897320252,0.011113666385725418,-0.11583836250575819
2013-08,0.20997666030317919,0.06316864114898735,-0.0015993468013468792,0.033637000700770914,0.028047302415304953,0.09941423606210353
2013-09,0.21317648711497061,0.11260757593016368,0.14796391834679534,0.20840679593220313,0.10964465216261865,0.26854183097307516
2013-10,-0.05459226049785659,0.012633944411287956,-0.028642773712857283,-0.05251345081893888,0.0057810830362508,-0.046656441668725845
2013-11,0.12422683399604817,-0.029102271545159875,0.006880369095061845,-0.003552818468418373,-0.037724614763075204,0.028167740172397204
2013-12,-0.1358932224863496,-0.13736201428911454,-0.05609368077832588,-0.08771101247318247,-0.09776863989014761,-0.1010696866210572
2014-01,0.12832275930936854,0.006168599473983516,0.06539375656324564,0.03569570721299775,0.04177766151941542,0.05684867605412203
2014-02,0.1526774846663117,0.25074193870683725,0.11827959205303218,0.2625157383647796,0.14105184514243985,0.19274887112666028
2014-03,0.0388223066315172,0.08390257425243641,-0.03672542793897593,-0.04682674049823554,0.027591048372181737,-0.001325259632000031
2014-04,0.21022280707736085,0.22305881255143456,0.09905727601370762,0.11623289495683631,0.08229510338285895,0.1404590476568106
2014-05,0.04503983199782646,0.05664271279435029,0.03632921854304616,0.04344978271112021,0.017153011671360963,6.983364922708013e-05
2014-06,0.020533145440926992,-0.09194973289902286,0.015154296368877773,-0.0024231103685640187,0.07939564818374456,0.03744497260972701
2014-07,0.014298496325267473,0.008793702874321463,0.011450824940048232,0.05334657186066738,0.08792076643069224,0.058149506542056084
2014-08,0.004782867212082875,-0.006095826217455302,0.0344971091387174,0.0616619271672334,-0.023565197695408102,-0.07917190847786959
2014-09,0.06163098176070636,0.10512324186996524,0.044920587775059584,0.15855520859570826,0.10379037260978086,0.13470435834851213
2014-10,0.12554575103244847,0.18913717326156987,0.04967927750430756,0.04214697543608881,0.07534093449586421,0.07853456275406079
2014-11,0.05335985189156478,-0.029713715551593856,-0.005798514194050863,0.06929175717036307,0.05106031101871089,0.0063263915569904405
2014-12,0.17058117640025272,-0.009299323213737498,0.1321458629376846,0.08442893511976157,0.046127009172364675,0.021523355140186773
2015-01,-0.03562311316945188,-0.029292822943797203,-0.02167352904828035,-0.00655023204021743,0.011760738590618214,-0.07055612139852319
2015-02,-0.012254274364625561,-0.10953653436885369,-0.029696383301707763,0.02486986697513016,-0.018314333769388846,-0.058912752805768354
2015-03,0.013566540230634416,0.010110511594555893,-0.03314757367969978,-0.07020317381489838,0.01496289663049688,0.04960295500010692
2015-04,0.030996893927373703,0.031139922150138943,0.06244949509445186,0.06087645633711736,0.0498162073707038,-0.041973842629308034
2015-05,-0.04518279965085892,-0.055365789438054036,0.015801223398735242,-0.001430287754261128,-0.009647680652405732,-0.02915650027381078
2015-06,0.026030928862382785,0.02778301807802075,0.041699853815493126,0.12031625822872094,0.003608024120951514,-0.018182153571428494
2015-07,-0.11464690496948571,-0.08405844476467805,-0.075743327650034,-0.1270328428716434,-0.06284154514208062,0.02743095017730557
2015-08,-0.02383063712456901,-0.04123716091601792,0.04024536272497703,0.10421794024604569,-0.00552406925534954,-0.12985312601084265
2015-09,-0.04085544284299936,-0.00042163610596612777,0.02881729661000154,0.023343413146457603,0.061024609573508304,0.024595859280634347
2015-10,-0.01419856980477785,0.048934785290848604,-0.019870840739269036,-0.030276335358685125,0.00683480234998135,-0.012453383345010116
2015-11,-0.041715540916021365,-0.09732554829661477,0.00408260171653918,0.03603315904838267,0.04000868485622666,-0.0445991414248158
2015-12,-0.09062572134545899,-0.1984852020292075,-0.02984803149623194,-0.04143663089195537,-0.050621502128266105,-0.11938161648317969
2016-01,-0.07994611772692639,-0.11756528463252758,-0.0742963297453082,-0.10637380413058317,-0.07782322098852723,-0.17423185883676906
2016-02,0.18203591217564896,0.2236220472440944,0.10217631368239077,0.1657831036144577,0.07971129138154964,0.24519460926170766
2016-03,0.0636046389319549,-0.027027027027026973,0.057134808970512596,0.08397065111130186,0.05362520930433412,0.001268941494971365
2016-04,0.09060122469010867,0.08439151851851845,0.04375859853420461,0.0514849608958754,0.04099555604281746,0.03249632140481107
2016-05,0.03552016221614518,0.06757748818117792,-0.0046112800485061944,0.007933989382432616,0.02250350046218208,-0.01675737065618821
2016-06,0.023711385192127565,0.04844602767212969,0.05928853996842176,0.05761969178020232,0.00019653370631678158,0.09291113283042107
2016-07,0.09283154769210422,0.10069750045416304,0.036109775102928454,0.00897369692053851,0.056843515389653154,-0.018640175732217767
2016-08,-0.09298819172608963,-0.004950495049504844,-0.01421156806238788,0.00821952487165456,-0.037055425840463396,-0.022673657700429728
2016-09,-0.10058184984569019,0.02686567164179099,-0.010841755320895596,0.003219280202136021,0.0545044736164737,0.0979596710256716
2016-10,-0.03501743316924344,0.0013566124031008098,-0.04721819604743793,-0.09430740154937256,-0.07798860788640571,-0.04081741926032845
2016-11,-0.04235392943679117,-0.03154638595208692,0.9747415383409443,0.019555514223225323,-0.047322786990702914,-0.03859837088010465
2016-12,0.035670602449056066,0.040567582420874215,-0.45685758063744475,0.13011104059692657,0.0756565389636259,0.05346608373268147
2017-01,0.08723174678111612,0.033992724394252605,0.0804025570826088,0.0483606282738942,0.036104051066980336,0.027513312883435503
2017-02,-0.03128393602625812,0.08989591724089507,0.03773115092838486,0.08574588607184319,0.08739563408240247,0.001811118991766003
2017-03,0.038406696130563134,-0.012440334269400166,0.0720598582656593,0.013893222935524419,0.03410914880840421,0.005959901615056662
2017-04,0.008633364175022473,-0.005004355478861133,0.05800190882638212,0.024741341369822978,0.07106821347877568,0.17217259439767374
2017-05,0.006419585793278726,-0.0508151044390609,0.00968713877581151,-0.0011818734773497708,-0.010661961728630764,-0.02231677334808846
2017-06,0.004735695590329048,0.14196969432420303,0.0801125705363619,0.11278275433676255,0.06895111064608961,0.04290888250026992
2017-07,-0.03741820401888907,-0.11120000000000008,-0.004455319375180511,0.0066838827282393876,-0.044682643691691504,-0.015036410805623013
2017-08,0.017587664423851512,-0.08604858325832576,0.016465423057412165,0.015361370755998305,0.02689549180327888,-0.07196773314414628
2017-09,0.027496867651932044,0.20464833867287746,0.0015506718028646116,-0.03272496052997442,0.022748864055874174,0.08496022953810045
2017-10,0.02341584524136442,0.0475801784531138,0.024993061653303617,0.021387042673822965,-0.01321891454297175,0.024824997837554097
2017-11,0.05332459230521058,-0.032620608098256176,0.010087971346076863,-0.007852178094862605,-0.0012852081067721288,0.020972239478676435
2017-12,0.052575517987576426,0.010809958260276531,0.0711920136142874,0.0631936142175713,0.09775285866854677,0.12404462420382179
2018-01,-0.10924861627689819,-0.14445331205107736,-0.06057735598928704,-0.041269737602232404,-0.01659218433023779,-0.1124805514952073
2018-02,-0.034515366430259875,-0.0675373358208956,0.001008398284897405,0.06901680797263121,-0.03920040170480976,-0.11141259058260167
2018-03,0.013320250734573769,-0.014005602577165432,0.030857363204801924,0.05635174620843175,0.1558502761627567,0.021016726689059295
2018-04,0.0552871383403164,0.09395290001508694,0.10036511298795148,0.03026867808219169,0.10197341462089171,0.005629753456871667
2018-05,-0.06429755350221422,-0.03784078076085817,-0.014489773417532992,-0.011889846624870137,0.006256537651848637,-0.03638906380919793
2018-06,0.07752552257303513,0.1316753160206212,0.03370267114774661,0.03257948172880365,-0.026881102287631076,0.1047567415705899
2018-07,0.17959660554084556,0.054855216354344094,-0.054278526267492744,-0.04438265139704589,-0.014997877614071231,0.12604767789646676
2018-08,-0.05544859453215245,-0.14244187708445988,-0.02675135614402535,-0.11357910926565551,-0.11314820275781712,-0.1081436583512495
2018-09,-0.05030570892784347,0.0598869830508475,-0.04701257952068749,-0.15677054839693683,-0.01966534028728817,0.16183935179863274
2018-10,0.0744333348447801,0.011549396124009847,0.11334638001830788,0.145042506828307,0.10257778183276,0.0004225183098591767
2018-11,-0.009348743108270052,0.039522221103577504,-0.003166633865020807,-0.019916655854935517,0.018274686896113668,0.014078558593471513
2018-12,0.1658331731247038,-0.00760392039751101,-0.01968233536539188,-0.05861939418973905,-0.0005968961400716344,0.011939519843501722
2019-01,-0.01819568808862848,-0.08377322153120836,-0.0011442080379069353,-0.021055476050799826,-0.03396378578538717,-0.03923725484744944
2019-02,0.0954126039672345,0.1921576446976092,0.11616503844049175,0.20772129388018534,0.10007421185539633,0.14379553580686344
2019-03,-0.01338053908009007,-0.03367104598597037,-0.0006295916433223248,-0.09747191011235956,0.03900340876732855,0.017478152309613026
2019-04,0.05405230918335446,0.13728016245406693,0.04656870024724902,-0.0007158568316215641,0.09779666813887955,0.039754630674846636
2019-05,0.0003092911093796058,0.024822695035460862,0.007586461878097417,-0.12137538786744906,-0.02959632578240534,0.031626135521563015
2019-06,-0.1662853428921207,-0.0804151916955016,-0.07861660605535481,0.001666058844381313,0.028738794725970518,-0.028597574533092085
2019-07,-0.015131215491987926,-0.17564721219817414,-0.01052563959459285,-0.012103178886984756,-0.05797775338691713,-0.0352096368081537
2019-08,0.03178185756474661,-0.011137549509493194,0.10186987347435417,-0.008740785240909932,0.1488001727557431,0.05870869852862737
2019-09,0.07496346861313863,0.1536189359063045,0.0023626421571301126,-0.05084752665857473,-0.04253698992630517,0.06767344982227019
2019-10,0.003666750985267919,0.09427020667612429,0.03624982799203136,0.19486752554714348,0.025849444903143892,0.10700785937608104
2019-11,0.020363964879734242,-0.023694620031687208,-0.0022353622569769582,-0.037664888728543344,0.04281205243795849,0.051307158079149096
2019-12,-0.032886870162160076,-0.04584266067415721,-0.036003402141405294,-0.166324519205298,0.004393400484128396,-0.02458712082002068
2020-01,-0.043877691658483875,-0.04851628644309813,-0.039672203421725505,-0.12296932116714754,-0.04220483168316835,-0.05402838904845175
2020-02,-0.4564749655495476,-0.35033001320132007,-0.2681187055280866,-0.6818079141265452,-0.20014190255401965,-0.34891905480140784
2020-03,0.17387861213720313,-0.032258094012961314,0.16231576761158095,0.33262171930390183,0.047181744290802685,0.17420847567567566
2020-04,-0.13474934324229282,-0.13149607874015745,-0.05005985685837322,-0.15913703076967256,-0.12433687451555175,-0.12679201041891885
2020-05,0.05637090875061457,0.07857358861118624,0.12000204814790183,0.20614758093963026,0.14472633017088654,0.05874378459127749
2020-06,0.06147793033042581,0.07284953891033141,-0.031008047796775573,0.10309606831750795,0.003895805939868824,-0.01323096839160165
2020-07,0.15081664984339116,0.10733874809097022,0.08041239645603482,0.20324584630071607,0.026066246384770286,0.13783165990190294
2020-08,-0.10216406643180675,-0.06509435377358497,-0.02890173472567248,-0.02039040900557776,-0.06868377039883722,-0.06487583783767104
